62	LT431390  	PLANNING ACT STATEMENTS
62	LT431498  	RE: LT236488
62	LT431542  	RE: LT344416
62	LT431588  	RE: VM191270
62	LT431630  	169243HL
62	LT431701  	RE: VM170564
62	LT431761  	RE: VM185627
62	LT432082  	RE: LT128986
62	LT432117  	SUBJECT TO WRITS 11-10669 , 11-9148, 11-10197, 11-10620, 95-2148
62	LT432125  	RE: LT373663 PARTS 7, 8 & 9 ON 62R-13863
62	LT432126  	PARTS 7, 8 & 9 ON 62R-13863
62	LT432128  	LT427046
62	LT432142  	RE: LT401540
62	LT432234  	AMENDING CHARGE, VM161287
62	LT432268  	VM35014
62	LT432359  	RE: VM121013
62	LT432617  	PTS. 1,2,3 0N 62R13866
62	LT432692  	VM82029
62	LT432717  	VM182955
62	LT432774  	RE: CD425365
62	LT432785  	RE: CD515640
62	LT432942  	RE: 436419CD
62	LT432996  	RE: LT429995
62	LT433172  	RE: VM225043
62	LT433233  	RE: VM10128
62	LT433304  	RE: LT344969
62	LT433417  	RE: CD411910
62	LT433554  	RE: LT165030
62	LT433641  	PLANNING ACT STATEMENTS
62	LT433709  	CD00453011
62	LT433721  	PART 2 ON 62R-11230 PLANNING ACT STATEMENTS
62	LT433766  	PARTS 1,2,3 ON 62R-13207
62	LT433767  	PARTS 1, 2, 3, ON 62R-13207
62	LT433801  	RE: LT346658
62	LT433854  	RE: LT407524
62	LT433989  	PLANNING ACT STATEMENTS
62	LT434107  	MAINTENANCE & USE
62	LT434153  	RE: LT240676
62	LT434160  	RE: VM207735
62	LT434421  	PLANNING ACT STATEMENTS
62	LT434611  	VM00106124
62	LT434622  	RE: LT319647
62	LT434811  	RE: VM78896
62	LT434814  	VM 185758
62	LT434879  	RE: VM81785
62	LT434904  	RE: VM80407
62	LT435066  	RE: VM184288
62	LT435074  	RE: VM192573
62	LT435364  	DELETE LT370982
62	LT435423  	PLANNING ACT STATEMENTS
62	LT435455  	RE: LT379163
62	LT435492  	RE: VM185834
62	LT435554  	RE: LT354447
62	LT435832  	RE: VM200955
62	LT435855  	RE: VM161311
62	LT435873  	RE: VM226904
62	LT435898  	CD434403 TO LT435897
62	LT436028  	LT404848; LT409706
62	LT436069  	RE: 206397LT
62	LT436070  	RE: LT243982
62	LT436219  	RE: LT298115
62	LT436229  	PLANNING ACT STATEMENTS
62	LT436265  	SUBJ TO EXEC 11-08193 - THIAM TIOH, IF ENFORCEABLE DELETED BY LT499399
62	LT436304  	PLANNING ACT STATEMENT
62	LT436487  	a CHARGE CD485742
62	LT436630  	LT305812
62	LT436660  	PLANNING ACT STATEMENTS
62	LT436723  	AMENDING CHARGE, VM170271
62	LT436724  	AMENDING CHARGE, LT319440
62	LT436815  	RE: LT359361
62	LT436822  	HL00254777 HL254777
62	LT436826  	RE: LT423038
62	LT436852  	RE: VM152859
62	LT436860  	RE: VM1442
62	LT436910  	RE: VM1442
62	LT436981  	RE: VM4138
62	LT437006  	RE: VM4138
62	LT437036  	RE: VM1442
62	LT437065  	RE: VM207855
62	LT437089  	RE: CD133226
62	LT437209  	TO DELETE EXEC. 94-01098, 94-02650, 94-02676, 94-02677, 94-02687, 94-02689, 94-03338, 94-03596, 94-03691
62	LT437238  	RE: LT88089
62	LT437331  	LT403871
62	LT437413  	RE: LT387691
62	LT437451  	RE: CD467680
62	LT437479  	RE: VM222198
62	LT437546  	RE: LT400796
62	LT437558  	RE: LT293229
62	LT437559  	RE: CD427728
62	LT437616  	RE: LT401608
62	LT437659  	LT437658 RE: RENTS; PARTS 5, 6, 7, 8, 9 AND 10 62R13752.
62	LT437691  	RE: CD482584
62	LT437796  	RE: LT329575
62	LT437806  	RE: CD511076
62	LT437882  	RE: CD492505
62	LT437921  	DELETING EXECUTION 11-10873
62	LT437940  	DELETING SPOUSAL INTEREST IN CD456488
62	LT437942  	RE: LT313328
62	LT437950  	VM160007
62	LT437957  	RE: VM68037
62	LT437965  	POSTPONEING CHARGE CD485059, ASSIGNMENT OF RENTS CD485060 TO LT437964
62	LT438004  	LT00197370 LT197370
62	LT438009  	LT00238633
62	LT438098  	RE: LT344922
62	LT438452  	RE: VM50128
62	LT438510  	TO DELETE VM186705 AND VM211665
62	LT438566  	NO 4498-97 DESIGNATE 72 LAKE AVENUE DRIVE ARCHITECTURAL & HISTORICAL VALUE OR INTEREST
62	LT438590  	RE: VM166013
62	LT438661  	RE: VM228135
62	LT438677  	RE: LT402485
62	LT438703  	RE: LT396525
62	LT438725  	CHARGE, LT438724
62	LT438792  	RE: LT415814
62	LT438802  	LT00331331
62	LT438807  	LT371861
62	LT438831  	VACATING VM233783 AND VM235011
62	LT439011  	RE: VM108118
62	LT439075  	LT434392
62	LT439079  	LT434390
62	LT439120  	RE: LT191971
62	LT439221  	RE: VM88041
62	LT439224  	RE: VM200288
62	LT439255  	RE: LT227045
62	LT439269  	LT00351062
62	LT439383  	RE: LT164862
62	LT439494  	RE: VM85777
62	LT439495  	RE: VM182660
62	LT439516  	RE: LT421969
62	LT439527  	RE: VM182661
62	LT439599  	SECONDLY, PART 8 ON 62R-13425
62	LT439617  	RE: VM182661
62	LT439623  	DISCHARGE LODGEMENT VM53250
62	LT439626  	RE: LT361142
62	LT439631  	RE: LT330126
62	LT439729  	LT436079
62	LT439738  	LT434391
62	LT439750  	LOT 14
62	LT439856  	CD00204316 CHARGE, CD204316
62	LT439882  	VM00085014 VM85014
62	LT439893  	CD00417031 CHARGE, CD417031
62	LT439981  	PLANNING ACT STATEMENT
62	LT440168  	a VM190296
62	LT440190  	DELETING EXECUTION NO. 91-4440 (RENEWED BY 97-225)
62	LT440410  	RE: LT344983
62	LT440459  	VM148879 TO LT440458
62	LT440525  	PLANNING ACT STATEMENTS
62	LT440731  	RE: CD328448
62	LT440756  	RE: VM193204
62	LT440884  	RE: LT356277
62	LT440895  	DELATING HL281298 AND VM3864
62	LT440899  	VM00091950 VM91950
62	LT440907  	RE: VM79035
62	LT441034  	RE: CD332493
62	LT441136  	RE: VM139897
62	LT441205  	RE: CD426183
62	LT441267  	PART 1 ON 62R13892 - TO CONFIRM POSSESSORY TITLE
62	LT441326  	RE: LT352075
62	LT441436  	RE: CD416184
62	LT441485  	RE: VM161712
62	LT441493  	PLANNING ACT STATEMENTS
62	LT441558  	LT00199140
62	LT441619  	RE: LT328872
62	LT441699  	RE: LT354994
62	LT441711  	RE: VM151257
62	LT441736  	RE: LT236743
62	LT441774  	LIFE INTEREST DELETED UNDER WE295313 - 2005/03/07
62	LT441786  	VM79175 & LT441785
62	LT441892  	PLANNING ACT STATEMENTS
62	LT441944  	RE: LT71998
62	LT442145  	RE: CD401192
62	LT442146  	PLANNING ACT STATEMENTS
62	LT442161  	RE: LT370369
62	LT442216  	RE: LT338413
62	LT442280  	RE: VM134216
62	LT442332  	RE: LT66315
62	LT442366  	RE: VM219015
62	LT442401  	PLANNING ACT STATEMENTS
62	LT442433  	RE: LT428606
62	LT442454  	VM147168
62	LT442456  	RE: VM200528
62	LT442497  	LT00352282
62	LT442515  	VM176624 DELETE EXECUTION # 92-03243,93-03043, 94-01299, 95-00113
62	LT442528  	RE: LT337843
62	LT442568  	RE: VM187682
62	LT442587  	CD00335454 CD335454
62	LT442614  	DELETING EXECUTION 91-03233
62	LT442639  	SURRENDER OF CD435447 AND VM146008
62	LT442644  	RE: LT423554
62	LT442841  	RE: VM198649
62	LT442856  	RE: LT337275
62	LT442894  	SUBJECT TO EXECUTION NO. 11-10674 IN FAVOUR OF DOUCETTE, EVELYN IF ENFORCEABLE.
62	LT442923  	VM171963
62	LT443111  	PLANNING ACT STATEMENTS
62	LT443130  	LT00375362
62	LT443164  	PLANNING ACT STATEMENTS
62	LT443192  	RE: LT335898
62	LT443230  	RE: LT318970
62	LT443240  	RE: LT379476
62	LT443294  	RE: LT340317
62	LT443362  	LT00394913 LT394913
62	LT443608  	RE: VM222291
62	LT443649  	PLANNING ACT STATEMENTS
62	LT443822  	PLANNING ACT STATEMENTS
62	LT444042  	RE: VM97356
62	LT444192  	RE: CD465631
62	LT444203  	RE: VM53046 - DELETED 2006/04/13 A.VANDUYN-ADLR
62	LT444306  	RE: CD440013
62	LT444339  	DEVELOPMENT, MAINTENANCE AND USE AGREEMENT
62	LT444375  	RE: VM174232
62	LT444383  	HL329397
62	LT444423  	LT00332286
62	LT444500  	RE: LT205952
62	LT444551  	RE: LT360671
62	LT444579  	RE: LT416563
62	LT444592  	PLANNING ACT STATEMENTS
62	LT444632  	LT00199349 LT199349
62	LT444644  	DELETE S/T SPOUSAL IN VM1522
62	LT444682  	RE: CD381392
62	LT444729  	RE: VM112676
62	LT444826  	PART 1 ON 62R-12485
62	LT444924  	BY-LAW NO. 1
62	LT444951  	RE: LT402570
62	LT445029  	RE: VM214193
62	LT445038  	RE: VM48331
62	LT445134  	RE: CD387191
62	LT445169  	RE: CD91398
62	LT445240  	VM00110249 VM110249
62	LT445309  	RE: LT360279
62	LT445331  	RE: LT268197
62	LT445363  	RE: LT332147
62	LT445369  	RE: LT440041
62	LT445379  	RE: DELETING LT239091
62	LT445529  	VM173809
62	LT445531  	VM221744
62	LT445621  	RE: LT238503
62	LT445719  	RE: LT366791
62	LT445886  	RE: VM190156
62	LT445900  	PARTS 14 & 15 ON 62R-14070
62	LT445915  	RE: LT366524
62	LT445955  	RE: LT258805
62	LT445977  	RE: LT351663 TO LT438771
62	LT446010  	RE: CD475081
62	LT446033  	LT333236
62	LT446090  	RE: VM102675
62	LT446231  	RE: CD436198
62	LT446281  	RE: LT362729
62	LT446283  	RE: VM105846
62	LT446287  	RE: VM168194
62	LT446361  	SECURITY INTEREST
62	LT446398  	LT00316999 LT316999
62	LT446611  	SUBJECT TO EXECUTION 97-00331 - STEVENS, JOHN - IF ENFORCEABLE SUBJECT TO EXECUTION 97-00896 - STEVENS, BRIAN DAVID - IF ENFORCEABLE SUBJECT TO EXECUTION 97-00324 - STEVENS, JACQUELINE JAQUELINE JACKIE - IF ENFORCEABLE DELETED UNDER LT468839
62	LT446685  	LT232912
62	LT446813  	VM150340
62	LT446834  	RE: CD174741
62	LT446853  	ORDER PURSUANT TO SEC. 31(7) OF THE PLANNING ACT,1990
62	LT446854  	RE: CD254866
62	LT446884  	RE: LT438449
62	LT446901  	RE: VM91835 VM140989
62	LT446954  	RE: VM224064
62	LT446963  	DELETING EXECUTION 93-01398
62	LT446985  	RE: LT342716
62	LT446999  	RE: LT349687
62	LT447052  	RE: VM190745
62	LT447198  	VM00174217
62	LT447244  	VM00194386 VM194386
62	LT447280  	VM00107650 VM107650
62	LT447300  	VM00208569
62	LT447307  	VM00137555 VM137555
62	LT447413  	RE: LT344922
62	LT447673  	RE: CD424622
62	LT447685  	RE: LT305071
62	LT447925  	RE: LT330409
62	LT447974  	RE: LT377387
62	LT448014  	RE: CD452669
62	LT448172  	RE: LT315762
62	LT448399  	RE: VM13090
62	LT448460  	RE: LT365452
62	LT448564  	VM179960
62	LT448625  	RE: VM137224
62	LT448757  	RE: LT372404
62	LT448906  	RE: CD474616 ARTICLES OF AMALGAMATION CD493260
62	LT448975  	RE: CD480742 POWER OF ATTORNEY CD458658
62	LT448984  	RE: LT414784
62	LT449075  	RE: VM206822
62	LT449164  	LT00334242
62	LT449193  	LT449192
62	LT449362  	RE: LT328872
62	LT449533  	LT267505 & LT449531
62	LT449663  	RE: LT196874
62	LT449770  	LT00388366
62	LT449773  	CD427669
62	LT449800  	RE: LT408385
62	LT449859  	RE: DELETING EXECUTION 93-01012.
62	LT449861  	RE: LT376177 TO LT448800
62	LT449875  	RE; SITE PLAN AGREEMENT
62	LT450046  	RE: CD458728
62	LT450074  	RE: LT419980
62	LT450196  	RE: LT436634
62	LT450201  	RE: LT339029
62	LT450292  	RE: VM130086
62	LT450451  	RE: LT342759
62	LT450495  	LT101552
62	LT450517  	RE: LT408014
62	LT450652  	RE: LT320770
62	LT450657  	RE: VM80157
62	LT450853  	a DELETES VM39457 FROM PT 9, 62R13715
62	LT450872  	VM00063248 VM63248
62	LT451083  	PLANNING ACT STATEMENTS
62	LT451135  	DELETING 87882
62	LT451203  	RE: LT362325
62	LT451211  	RE: VM67304
62	LT451290  	VM29567
62	LT451340  	CD437120
62	LT451355  	RE: VM104629
62	LT451422  	VM00112484
62	LT451436  	CD00484289
62	LT451498  	RE: VM106422
62	LT451606  	RE: 182660VM
62	LT451629  	RE: LT221208
62	LT451694  	RE: LT416523
62	LT451961  	RE: VM208632
62	LT451985  	RE: LT352656
62	LT452078  	RE: CD344300
62	LT452082  	RE: VM159778
62	LT452099  	186435LT
62	LT452103  	LT409561
62	LT452185  	VM00139837 VM139837
62	LT452368  	RE: CD439110
62	LT452537  	RE: LT341240
62	LT452638  	RE: LT328872
62	LT452691  	RE: LT299554
62	LT452736  	S/T EXEC. NO. 96-01999 - SMITH, ROY GORDON, IF APPICABLE
62	LT452738  	RE: LT248116
62	LT452744  	RE: LT53753
62	LT452757  	VM00136842 VM136842
62	LT452777  	LT286541
62	LT452910  	RE: VM176825
62	LT452921  	PLANNING ACT STATEMENTS
62	LT452972  	PLANNING ACT STATEMENTS
62	LT453304  	PLANNING ACT STATEMENTS
62	LT453376  	PLANNING ACT STATEMENTS
62	LT453415  	PLANNING ACT STATEMENTS
62	LT453420  	AB227584
62	LT453436  	RE: LT344922
62	LT453503  	DELETE EXECUTION NO. 92-01570
62	LT453937  	RE: LT267187
62	LT453958  	RE: 378156CD
62	LT453974  	RE: 128266VM
62	LT454046  	RE: VM169280
62	LT454129  	RE: LT387588
62	LT454176  	RE: VM219727
62	LT454189  	RE: LT210266
62	LT454218  	RE: VM212315
62	LT454229  	RE: LT305713
62	LT454234  	RE: LT379388
62	LT454235  	RE: VM135198
62	LT454244  	RE: LT364694
62	LT454255  	RE: VM150186
62	LT454316  	RE: VM163090
62	LT454321  	VM00137617
62	LT454357  	RE: LT358773
62	LT454389  	LT00344847
62	LT454393  	LT00311127
62	LT454409  	VM234027
62	LT454461  	PLANNING ACT STATEMENTS
62	LT454594  	RE: 158980VM
62	LT454607  	RE: CD504049
62	LT454675  	VM00068768
62	LT454704  	RE: LT277392
62	LT454750  	VM00112234 VM112234
62	LT454812  	RE: CD430340
62	LT454860  	LT00320912 LT320912
62	LT454879  	DELETE VM217197; VM218207 & LT414521
62	LT454914  	DELETE LODGEMENT LT406772
62	LT454917  	RE: LT407524
62	LT454996  	FOR APPLICATION FOR ABSOLUTE TITLE PART 1 ON 62R-13735
62	LT455023  	RE: LT408885
62	LT455029  	RE: CD446885
62	LT455279  	RE: VM90873
62	LT455368  	DELETED FROM 18228-0155 ON 2005-08-26 C.D. DELETED FROM 18228-0107 ON 2005-08-26 C.D.
62	LT455497  	RE: CD515552
62	LT455509  	VM00121636 VM121636
62	LT455527  	RE: VM159881
62	LT455551  	RE: LT335122
62	LT455670  	HL140995
62	LT455674  	RE: VM102803
62	LT455763  	EXPROPRIATIONS ACT
62	LT455858  	RE: VM116462
62	LT455866  	RE: VM104627
62	LT455905  	APP. FOR ABSOLUTE TITLE
62	LT455925  	VM38511
62	LT455958  	RE: CD509760 CD509760
62	LT456025  	S/T EXECUTION 97-00973- ERVIN, CHRISTOPHER IF ENFORCEABLE
62	LT456055  	RE: VM182660
62	LT456061  	RE: CD471219
62	LT456136  	RE: LT350189
62	LT456221  	SECURITY INTEREST
62	LT456259  	S/T EXECUTION 96-2420, PENTZOLD, GORDON WHICH MAY BE ENFORCEABELE
62	LT456334  	PLANNING ACT STATEMENTS
62	LT456397  	DELETING ENTRY SUBJECT TO SPOSAL INTEREST AS IN VM 168885
62	LT456566  	PLANNING ACT STATEMENTS
62	LT456628  	DELETING EXECUTION 96-627
62	LT456677  	RE: VM144655
62	LT456754  	RE: LT351111
62	LT456760  	PLANNING ACT STATEMENTS
62	LT456850  	CD349751
62	LT456882  	VM208467
62	LT457027  	PLANNING ACT STATEMENTS
62	LT457246  	PLANNING ACT STATEMENTS
62	LT457251  	SECURITY INTEREST
62	LT457254  	SECURITY INTEREST
62	LT457294  	RE: LT349423
62	LT457375  	RE: LT89965
62	LT457483  	RE: LT408439
62	LT457554  	RE: VM35772
62	LT457577  	RE: VM84996
62	LT457644  	S/T 92-04072 (ROSE, JOHN E.); 92-04568 (ROSE, JOHN)
62	LT457672  	RE: PART 1 ON 62R-14147
62	LT457688  	DELETING EXECUTION NO.S 94-00420 AND 94-01664
62	LT457896  	RE: VM154538
62	LT457909  	PLANNING ACT STATEMENTS
62	LT457928  	EF20289, EF24179, EF12249
62	LT458175  	RE: LT320313
62	LT458251  	RE: VM46766 VM81117
62	LT458272  	HL276662
62	LT458587  	PLANNING ACT STATEMENT
62	LT458621  	PLANNING ACT STATEMENT
62	LT458650  	RE: LT322837
62	LT458679  	RE: LT303076
62	LT458727  	RE: VM58650
62	LT458822  	RE: LT325255
62	LT458839  	RE: CD228874
62	LT458976  	PT. 6 ON 62R-14000, CONSENT OF LAND DIVISION COMMITTEE PLANNING ACT STATEMENTS
62	LT458978  	RE: LT390893
62	LT459000  	CD00419317
62	LT459004  	VM00098821
62	LT459013  	VM00114502
62	LT459094  	RE: LT398101
62	LT459185  	PART 1 ON 62R-14135
62	LT459245  	RE: VM133571
62	LT459247  	RE: LT308987
62	LT459374  	RE: LT432618
62	LT459386  	RE: LT346121
62	LT459407  	a RE: VM179668
62	LT459430  	RE: LT169722
62	LT459449  	a RE:VM79245
62	LT459531  	LT00236063 LT236063
62	LT459589  	RE: LT353823
62	LT459619  	RE: VM207336
62	LT459713  	VM109873, VM99132
62	LT459741  	RE: CD506252
62	LT459746  	RE: VM186087
62	LT459839  	LT450195
62	LT459850  	RE: LT366333
62	LT459863  	CHARGE NO. LT459862 RE; RENTS
62	LT459898  	DELETE LT456225
62	LT459908  	LT00357182
62	LT459961  	RE: LT367898
62	LT459967  	RE: LT371170
62	LT459975  	RE: VM183292 - DELETED 2006/03/28 A.VANDUYN-ADLR
62	LT460056  	LT460055
62	LT460214  	PLANNING ACT STATEMENT
62	LT460292  	RE: VM209228
62	LT460317  	RE: VM167841
62	LT460392  	RE: LT382512
62	LT460500  	RE: LT266859
62	LT460601  	PLANNING ACT STATEMENT
62	LT460687  	RE: LT318892
62	LT460707  	RE: VM182310
62	LT460710  	SUBJECT TO RESERVATIONS IN FAVOUR OF ONTARIO REALTY CORPORATION AS IN LT460710
62	LT460728  	SUBJECT TO RESERVATIONS IN FAVOUR OF ONTARIO REALTY CORPORATION AS IN LT 460728
62	LT460776  	RE: LT267505
62	LT460778  	SUBJECT TO RESERVATIONS IN FAVOUR OF ONTARIO REALTY CORPORATION AS IN LT460778
62	LT460822  	RE: VM7627, LT270302
62	LT460837  	RE: LT343997
62	LT460932  	RE: CD90720
62	LT460988  	RE: LT329511
62	LT461020  	RE: LT333598
62	LT461042  	PLANNING ACT STATEMENT
62	LT461164  	VM204110
62	LT461293  	PLANNING ACT STATEMENT
62	LT461342  	RE: LT351111
62	LT461379  	VM00117414
62	LT461505  	RE: AB121888
62	LT461556  	RE: VM46800
62	LT461571  	RE: LT246367
62	LT461656  	RE: LT366645
62	LT461789  	DELETING EXECUTION 95-03163
62	LT461820  	RE: VM42449
62	LT461843  	VM00094664 VM94664
62	LT462029  	RE: VM162713
62	LT462061  	LT00279689
62	LT462216  	APPLICATION FOR ABSOLUTE TITLE
62	LT462243  	RE: LOT16
62	LT462260  	PLANNING ACT STATEMENTS
62	LT462293  	RE: LT440626
62	LT462323  	PLANNING ACT STATEMENTS
62	LT462345  	PLANNING ACT STATEMENTS
62	LT462470  	RE: LT440705
62	LT462546  	RE: VM116526
62	LT462563  	RE: LT340087
62	LT462611  	RE: VM155614
62	LT462644  	RE: LT440645
62	LT462647  	PLANNING ACT STATEMENTS
62	LT462697  	RE: VM167787
62	LT462729  	RE: CD495454
62	LT462769  	RE: CD423783
62	LT462780  	LT00325104
62	LT462781  	RE: LT400241
62	LT462812  	LT440706 TO LT462810
62	LT462849  	S/T EXECUTION 97-01910, THE CORPORATION OF THE CITY OF HAMILTON ; IF ENFORCEABLE PLANNING ACT STATEMENTS EXEC. NO. 97-01910 DELETED UNDER LT469054
62	LT462853  	LT355477 TO LT462850
62	LT462957  	RE; APPLICATION OF ABSOLUTE TITLE
62	LT462958  	REMOVE INTEREST IN CD208916
62	LT463020  	RE: LT302734
62	LT463280  	CD514312
62	LT463288  	VM214058, LT385783 TO LT463287
62	LT463325  	DELETE LODGEMENT LT385642
62	LT463363  	VM159625
62	LT463676  	RE: PARTS 1 AND 21 ON 62R14210
62	LT463709  	VM00118012
62	LT463734  	VM215684
62	LT463776  	RE: CD493470
62	LT463813  	RE: LT413656
62	LT463925  	PLANNING ACT STATEMENTS
62	LT464052  	PLANNING ACT STATEMENTS
62	LT464096  	RE: LT370523
62	LT464167  	RE: CD442821
62	LT464188  	RE: LT277678
62	LT464195  	RE: LT418969
62	LT464469  	VM174756
62	LT464475  	RE: CD504737
62	LT464498  	RE: VM164825
62	LT464529  	a RE: VM183613 AND VM411410
62	LT464740  	RE: VM4105
62	LT464755  	RE: LT445612
62	LT464820  	RE: LT439160
62	LT464859  	RE: LT446002
62	LT464883  	RE: LT283028
62	LT465211  	RE: LT414787
62	LT465250  	RE: LT381663
62	LT465337  	RE: LT238330
62	LT465357  	RE: LT199749
62	LT465358  	RE: LT253603
62	LT465453  	LT440705 TO LT465452 DELETED FROM 17498-0446 ON 2006-07-12 CB
62	LT465456  	LT 440705 TO LT465455
62	LT465655  	RE: LT457458
62	LT465738  	RE: VM199617
62	LT465784  	RE: VM91219
62	LT465847  	LT00324211 LT324211
62	LT465941  	VM00121347
62	LT465989  	RE: VM175590
62	LT466034  	RE: VM209827
62	LT466046  	SUBDIVISION AGREEMENT RE: ALL OF LOTS 1 TO 10 (INCLUSIVE) AND BLOCK 14TRANSFER OF FREEHOLD LAND RE: BLOCK 15 ; TRANSFER OF EASEMENT RE: PART OF LOTS 7 AND 8 DESIGNATED AS PARTS 1 AND 2 RESPECTIVELY ON 62R- ;
62	LT466078  	VM00125303
62	LT466142  	RE: LT172729
62	LT466159  	LT00323001
62	LT466220  	RE: LT410015
62	LT466223  	RE: LT326718
62	LT466227  	S/T EASEMENT AS IN WF14689
62	LT466265  	AMENDS LT433072
62	LT466317  	RE: LT222576
62	LT466641  	PLANNING ACT STATEMENT
62	LT466722  	RE: LT439193
62	LT466766  	PLANNING ACT STATEMENTS
62	LT467039  	DELETE MORTGAGE NO. VM187356
62	LT467085  	RE: LT444604
62	LT467099  	RE: LT293636
62	LT467166  	DELETE EXECUTION NO. 96-00305
62	LT467293  	RE: LT344922
62	LT467309  	RE: LT462872
62	LT467368  	SECURITY INTEREST
62	LT467381  	PARTS 5, 6 & 14 ON 62R-14247 - CHARGE LT464383
62	LT467547  	RE: LT396462
62	LT467578  	RE: LT413436
62	LT467598  	RE: VM84638
62	LT467795  	RE: 065594VM
62	LT467846  	PLANNING ACT STATEMENT
62	LT467856  	a VM060282
62	LT467886  	RE: LT395365
62	LT467915  	PLANNING ACT STATEMENTS
62	LT467960  	RE: LT462514 DELETED FROM PIN 17468-0075 ON 2005-02-04 BY C.D.
62	LT468144  	S/T EXECUTION 95-3282, MCMAHON, MARGARET H.- IF ENFORCEABLE
62	LT468378  	RE: VM175996
62	LT468524  	PLANNING ACT STATEMENT
62	LT468538  	BY LAW NNO. 4370-97
62	LT468829  	PLANNING ACT STATEMENT
62	LT468859  	RE: LT166368
62	LT468874  	RE: VM204399
62	LT468985  	RE: LT394896
62	LT469086  	RE: LT419074
62	LT469407  	RE: LT318057
62	LT469422  	RE: LT450981
62	LT469505  	NOTICE OF RESIDENTIAL BOULEVARD PARKING AGREEMENT
62	LT469514  	RE: CD472865
62	LT469602  	S/T 96-01048 ( MUHL, EVA HELEN); 96-00955 (MC GOOGAN, PATRICK) IF APPLICABLE DELETED UNDER APPLICATION LT486735
62	LT469692  	RE: CD54713
62	LT469860  	RE: LT300536
62	LT469867  	RE: LT187102
62	LT469915  	LT 388886
62	LT470072  	CD357394
62	LT470079  	RE: LT465900 OF PART 2 ON 62R14230
62	LT470113  	RE: LT294483
62	LT470192  	VM210734
62	LT470213  	RE: LT332498
62	LT470269  	RE: LT347286
62	LT470348  	LT439797
62	LT470353  	RE: VM116113
62	LT470362  	RE: VM30666
62	LT470500  	LT465894
62	LT470576  	AMENDING LT354580 AND LT470575
62	LT470577  	AMENDING CHARGE LT391181
62	LT470649  	RE: VM154500
62	LT470789  	EXECUTION 00-00204; 94-01262; 95-00833 / DARRYL GEORGE VICTOR TAYLOR IF ENFORCEABLE
62	LT470791  	RE: LT350759
62	LT470952  	RE: AB241058
62	LT470971  	RE: LT364617
62	LT471076  	RE: CD453572
62	LT471098  	RE: LT338031
62	LT471145  	RE: CD328025
62	LT471153  	AMENDING VM110383
62	LT471237  	RE: VM199228
62	LT471359  	VM00215744
62	LT471372  	RE: LT243002
62	LT471397  	RE: VM19040
62	LT471406  	RE: VM177193
62	LT471473  	RE: LT300160
62	LT471498  	RE: CD307996
62	LT471647  	RE: LT297105
62	LT471830  	RE: VM56295
62	LT471837  	RE: VM117605
62	LT471967  	DELETE AB266678; AB271976
62	LT472204  	DELETING S/T EXECUTION 97-00284
62	LT472310  	DELETING SUBJECT TO DEBTS IN VM201468
62	LT472335  	RE: LT375707
62	LT472468  	RE: CD491124
62	LT472808  	POSTPONES LT395184 TO LT472550
62	LT472829  	DELETE 11-8857; 94-00290
62	LT472913  	LT468436 - DELETED 2006/03/23 A.VANDUYN-ADLR
62	LT472924  	LT00269658 RE: LT269658
62	LT472925  	VM00131537 RE: VM131537
62	LT472964  	a VM216106
62	LT472985  	RE: LT379299
62	LT473006  	LT473005, RENTS
62	LT473023  	RE: LT344922
62	LT473085  	RE: LT82785
62	LT473180  	RE: SA54069
62	LT473204  	RE: LT458305
62	LT473223  	RE: LT365235
62	LT473423  	DELETE CD157852
62	LT473577  	LT453010 TO LT473569, LT473570, LT273576 (CORRECTION: LT273576 SHOULD READ LT473576)
62	LT473592  	RE: CD506237
62	LT473605  	RE: CD73296,CD401650
62	LT473658  	TRANSFERORS: BENEFICIARIES: JENNIE FLEET; DOLORES DUNN; ROSEMARY STRICKER
62	LT473679  	RE: LT288504
62	LT473690  	RE: HL104790
62	LT473779  	RE: VM222819
62	LT473790  	DELETING MECHANICS' LIEN AB365977
62	LT473847  	RE: VM73056
62	LT473857  	OVER PARTS 1,2 AND 3 ON 61R-14243
62	LT473869  	LT439808
62	LT473904  	RE: LT370697
62	LT473924  	SECURITY INT.
62	LT473953  	RE: VM235146
62	LT474037  	CD419539
62	LT474063  	RE: VM81415
62	LT474102  	FOR 10 YRS FROM 97/10/10
62	LT474137  	RE: VM222494
62	LT474155  	RE: CD505354
62	LT474177  	DELETE WITHOUT NOTICE 20 YR. TODAY
62	LT474191  	RE: CD405025 LODGEMENT OF TITLE
62	LT474245  	RE: CD352735
62	LT474277  	RE: CD514737
62	LT474328  	RE: VM186196
62	LT474450  	RE: CD246266 CD246266
62	LT474940  	a PLANNING ACT STATEMENT POWER OF SALE IN CHARGE LT414231
62	LT474945  	PART 1 ON 62R14305
62	LT474949  	PT 5 ON 62R-14305
62	LT475008  	RE: VM156574
62	LT475070  	RE: VM159266
62	LT475073  	RE: LT326337
62	LT475218  	RE: VM104957
62	LT475284  	DELETING EXECUTION 95-02889
62	LT475311  	RE: LT378028
62	LT475366  	RE: LT285113
62	LT475413  	RE: LT243578
62	LT475418  	RE: AB73717 AB73717
62	LT475496  	RE: VM213645
62	LT475554  	DELETING LEASE HL186931
62	LT475561  	RE: LT362386
62	LT475630  	RE: LT369208
62	LT475631  	RE: CD444492
62	LT475729  	PLANNING ACT STATEMENTS
62	LT475832  	DELETING SPOUSAL IN CD385070
